CODIGO,DESCRIPCION,CALIDAD,COLOR,PRECIO_1,PRECIO_2
V017,"Y20/Y20-
2021/Y20i/Y20S/Y20sg/Y15A/Y15s/Y11s/Y12s/
V12A/V12s-2021/Y3s-2021/Y30/30G/Y31S",HG ORIG,NEGRO,$143.00,$130.00
K0113+F,Y3,ORIG C/M(BOUTIQUE),NEGRO,$184.00,$167.00
K0113,Y3/Y3S/Y11/Y12/Y15/Y17/U3X/U10,ORIG S/M,NEGRO,$155.00,$140.00
K0030,Y30/Y30I,ORIG S/M,NEGRO,$180.00,$163.00
K0033+F,Y33S 5G,ORIG C/M(BOUTIQUE),NEGRO,$193.00,$175.00
K0033,Y33S/Y74S 5G/Y76S 5G/Y33T/Y21T,ORIG S/M,NEGRO,$184.00,$167.00
K033S,"Y33S/Y76S/Y76
5G/Y74S/Y33T/X2058(UNIVERSAL)",ORIG S/M,NEGRO,$210.00,$190.00
C011,"Y35 4G/Y55S/Y55 5G/Y72T/Y75 5G/Y77
5G/Y77E(S)/T2X/
IQOO Z6 5G",HG ORIG S/M(BOUTIQUE),NEGRO,$181.00,$163.00
C012-4G,Y36 4G/Y35+/Y27 4G/Y27 5G/Y27S,HG ORIG S/M(BOUTIQUE),NEGRO,$164.00,$149.00
C012-5G,Y36 5G,HG ORIG S/M (BOUTIQUE),NEGRO,$163.00,$148.00
K0365+F,Y36 4G,ORIG C/M(BOUTIQUE),NEGRO,$282.00,$256.00
K0365,Y36 4G,ORIG S/M,NEGRO,$196.00,$178.00
K0364+F,Y36 5G,ORIG C/M(BOUTIQUE),NEGRO,$234.00,$212.00
K0364,Y36 5G,ORIG S/M,NEGRO,$164.00,$149.00
K0053,"Y3S 2020/Y31 2020/Y31S/Y51
2020/Y52S/Y53S/Y72 5G/Y74S/Y76S/V2058",ORIG S/M,NEGRO,$147.00,$142.00
K0071,Y71/Y73,ORIG S/M,NEGRO,$146.00,$134.00
WIKO,,,,,
M0010,T10,ORIG S/M,NEGRO,$238.00,$215.00
M0050,T50,ORIG S/M,NEGRO,$330.00,$298.00
XIAOMI,,,,,
Z2520,MI 10,AMOLED S/M(CURVO),NEGRO,$630.00,$572.00
Z0640,MI 9T/9T PRO/K20,OLED S/M,NEGRO,$748.00,$680.00
Z0011,MI A1/5X,INCELL S/M,NEGRO,$146.00,$132.00
Z0202,MI A2/6X,ORIG S/M,NEGRO,$174.00,$157.00
Z0949,MI A3,INCELL S/M,NEGRO,$205.00,$187.00
Z0634,MI A3/CC9E,OLED S/M,NEGRO,$524.00,$476.00
Z0044,MI NOTE10/NOTE10LITE/NOTE10PRO/CC9PRO,AMOLED S/M,NEGRO,$633.00,$575.00
Z1012,MI10 LITE,OLED S/M,NEGRO,$598.00,$548.00
Z0789,MI10T/MI10T PRO/K30S,ORIG S/M,NEGRO,$322.00,$292.00
Z0234,MI11 LITE 4G/5G,OLED S/M,NEGRO,$650.00,$580.00
MI070,MI11T/MI11T PRO,HG INCELL S/M,NEGRO,$197.00,$179.00
Z0303,MI11T/MI11T PRO,AMOLED S/M,NEGRO,$839.00,$762.00
Z013T,MI13T/13T PRO,ORIG S/M,NEGRO,$846.00,$768.00
Z0670,MI9,OLED S/M,NEGRO,$427.00,$388.00
Z1133+F/O,NOTE 13 4G,OLED C/M S/HUELLA,ORO,$752.00,$682.00
Z1133+F/O,NOTE 13 4G,OLED C/M S/HUELLA,ORO,$752.00,$682.00
Z1133+F/V,NOTE 13 4G,OLED C/M S/HUELLA,VERDE,$752.00,$682.00
Z1133+F/A,NOTE 13 4G,OLED C/M S/HUELLA,AZUL,$752.00,$682.00
Z1133+F,NOTE 13 4G,OLED C/M S/HUELLA,NEGRO,$830.00,$750.00
Z1133,NOTE 13 4G,OLED S/M S/HUELLA,NEGRO,$560.00,$509.00
MI080,NOTE10 4G/10S/POCO M5S,HG OLED S/M(BOUTIQUE),NEGRO,$439.00,$399.00
MI079,NOTE12 4G/5G/NOTE12R PRO/POCO X5,HG OLED S/M,NEGRO,$560.00,$509.00
MIN9S,NOTE9S/NOTE9 PRO,HG ORIG S/M,NEGRO,$157.00,$142.00
Z0666,POCO F3/POCO F4/MI11 i/MI11 X,OLED S/M,NEGRO,$572.00,$520.00
Z0551,POCO F3/POCO F4/MI11 i/MI11 X,INCELL S/M,NEGRO,$217.00,$197.00
Z0675+F,POCO M4/M5,ORIG C/M(BOUTIQUE),NEGRO,$292.00,$266.00
Z0675,"POCO M4/M5/REDMI10 5G/NOTE11 E/NOTE11
R/11PRIME",ORIG S/M,NEGRO,$173.00,$157.00
MI064,"POCO M4/M5/REDMI10 5G/NOTE11 E/NOTE11
R/11PRIME",HG ORIG S/M(BOUTIQUE),NEGRO,$181.00,$164.00
Z0345,POCO X3/X3 PRO/NOTE9PRO 5G/CMI 10T LITE,ORIG S/M,NEGRO,$167.00,$151.00
MI044,REDMI 10/MI10 PRIME/NOTE11 4G,HG ORIG S/M(BOUTIQUE),NEGRO,$176.00,$160.00
Z0010,REDMI 10/NOTE11 4G,ORIG S/M,NEGRO,$194.00,$175.00
MI067,"REDMI 10C/ 10 POWER/ POCO C40/
10 INDIA",HG ORIG S/M(BOUTIQUE),NEGRO,$164.00,$149.00
Z0444,REDMI 10C/10 POWER/POCO C40/10 INDIA,ORIG S/M,NEGRO,$148.00,$134.00
Z3232,REDMI 12,ORIG S/M,NEGRO,$167.00,$151.00
MI072 WF,REDMI 12C,HG ORIG C/M (BOUTIQUE),NEGRO,$234.00,$212.00
Z1202+F,REDMI 12C,ORIG C/M(BOOUTIQUE),NEGRO,$240.00,$218.00
Z1202,REDMI 12C,ORIG S/M,NEGRO,$152.00,$138.00
MI072,REDMI 12C,HG ORIG S/M(BOUTIQUE),NEGRO,$152.00,$138.00
Z3311,REDMI 13C/POCO C65,ORIG S/M,NEGRO,$148.00,$134.00
MI076,REDMI 13C/POCO C65,HG ORIG S/M(BOUTIQUE),NEGRO,$164.00,$149.00
R007,REDMI 14C,HG ORIG S/M(BOUTIQUE,NEGRO,$176.00,$159.00
Z0014+F,REDMI 14C,ORIG C/M(BOUTIGUE),NEGRO,$209.00,$190.00
Z0014,REDMI 14C,ORIG S/M,NEGRO,$156.00,$141.00
MI040,REDMI 15C/POCO C85,ORIG S/M,NEGRO,$167.00,$151.00
Z0404,REDMI 8/8A,ORIG S/M,NEGRO,$157.00,$142.00
MI031 WF,REDMI 9,HG ORIG C/M (BOUTIQUE),NEGRO,$241.00,$219.00
Z0717+F,REDMI 9,ORIG C/M(BOUTIQUE),NEGRO,$234.00,$212.00
Z0717,REDMI 9/9 PRIME,ORIG S/M,NEGRO,$145.00,$132.00
MI031,REDMI 9/9 PRIME,HG ORIG S/M(BOUTIQUE),NEGRO,$163.00,$148.00
MI028 WF,REDMI 9A,HG ORIG C/M (BOUTIQUE),NEGRO,$209.00,$190.00
Z0999+F,REDMI 9A/9AT/9C/10A,ORIG C/M（BOUTIQUE）,NEGRO,$205.00,$186.00
Z0999,REDMI 9A/9AT/9i/9C/10A/POCO C3/POCO C31,ORIG S/M (UNIVERSAL),NEGRO,$143.00,$130.00
MI028,"REDMI 9A/9C/9AT/10A/91/POCO C3/
POCO C31",HG ORIG S/M(BOUTIQUE),NEGRO,$157.00,$142.00
MI012,"REDMI 9S/Note9 Pro/Note9 Pro Max/Note10
Lite/Poco M2Pro",HG ORIG S/M(BOUTIQUE),NEGRO,$167.00,$151.00
Z1120+F,REDMI 9T/NOTE9 4G/POCO M3,ORIG C/M(BOUTIQUE),NEGRO,$263.00,$238.00
Z1120,REDMI 9T/NOTE9 4G/POCO M3/MI9 POWER,ORIG S/M,NEGRO,$152.00,$138.00
Z6988,REDMI A1/A1 PLUS/A2/ A2PLUS/POCO C50,ORIG S/M,NEGRO,$164.00,$149.00
Z6988+F,REDMI A1/A1 PLUS/A2/A2PLUS/POCO C50,ORIG C/M(BOUTIQUE),NEGRO,$201.00,$182.00
MI014,REDMI A1/A1+/A2/ A2+/POCO C50,HG ORIG S/M(BOUTIQUE),NEGRO,$164.00,$149.00
MI016 WF,REDMI A3,HG ORIG C/M(BOUTIQUE),NEGRO,$225.00,$204.00
Z0003+F,REDMI A3,ORIG C/M(BOUTIQUE),NEGRO,$205.00,$186.00
Z0003,REDMI A3,ORIG S/M,NEGRO,$145.00,$131.00
MI016,REDMI A3,HG ORIG S/M(BOUTIQUE),NEGRO,$157.00,$142.00
MI085,REDMI A5,HG ORIG S/M(BOUTIQUE),NEGRO,$143.00,$130.00
ZRA5,REDMI A5,ORIG S/M,NEGRO,$148.00,$134.00
MI074-INCELL,REDMI NOTE 12 4G/5G,HG INCELL S/M(BOUTIQUE),NEGRO,$179.00,$162.00
Z0334,REDMI NOTE 13 PRO 4G/M6 PRO,OLED S/M,NEGRO,"$1,500.00","$1,370.00"
MI008,REDMI NOTE 8,HG ORIG S/M(BOUTIQUE),NEGRO,$161.00,$146.00
MI032,REDMI NOTE 8T,HG ORIG S/M(BOUTIQUE),NEGRO,$176.00,$160.00
MI039-INCELL,"REDMI NOTE10 4G/10S/
POCO M5S",HG INCELL S/M,NEGRO,$149.00,$135.00
MI039,REDMI NOTE10 4G/10S/POCO M5S,OLED S/M(BOUTIQUE),NEGRO,$476.00,$432.00
Z0091+F,REDMI NOTE10 4G/10S/POCO M5S,INCELL C/M(BOUTIQUE),NEGRO,$203.00,$184.00
Z0535+F,REDMI NOTE10 4G/10S/POCO M5S,OLED C/M (BOUTIQUE),NEGRO,$552.00,$501.00
Z0091,REDMI NOTE10 4G/10S/POCO M5S,INCELL S/M,NEGRO,$149.00,$135.00
Z0535,REDMI NOTE10 4G/10S/POCO M5S,OLED S/M,NEGRO,$501.00,$455.00
Z0105,"REDMI NOTE10 5G/NOTE11 SE/NOTE10S
5G/NOTE10T/NOTE11 SE/POCO M3 PRO",ORIG S/M,NEGRO,$181.00,$164.00
MI062,REDMI NOTE10 5G/POCO M3 PRO,HG ORIG S/M(BOUTIQUE),NEGRO,$176.00,$160.00
Z0887,"REDMI NOTE10 PRO/NOTE10PRO MAX/
NOTE11 PRO/ NOTE11 PLUS/POCO X4 PRO",INCELL S/M,NEGRO,$178.00,$161.00
MI077,REDMI NOTE10 PRO/NOTE11 PRO,OLED S/M(BOUTIQUE),NEGRO,$564.00,$512.00
Z0887+F,REDMI NOTE10PRO,INCELL C/M（BOUTIQUE),NEGRO,$251.00,$228.00
Z0330,REDMI NOTE10PRO 5G/POCO X3 GT,ORIG S/M,NEGRO,$173.00,$157.00
MI069,REDMI NOTE10PRO 5G/POCO X3 GT,HG ORIG S/M(BOUTIQUE),NEGRO,$204.00,$185.00
MI075,"REDMI NOTE10PRO/NOTE10PRO MAX/
NOTE11PRO/NOTE11PLUS/POCO X4 PRO",HG INCELL S/M,NEGRO,$176.00,$160.00
Z1279,"REDMI NOTE10PRO/NOTE10PRO
MAX/NOTE11PRO/NOTE11PRO LIUS/POCO
X4PRO/NOTE12PRO 4G",OLED S/M,NEGRO,$572.00,$520.00
MI068-OLED,"REDMI NOTE11 4G/ NOTE11S/ NOTE12S/
POCO M4PRO 4G",OLED S/M(BOUTIQUE),NEGRO,$519.00,$471.00
MI068-INCELL,"REDMI NOTE11 4G/11S/
12S/POCO M4PRO 4G",HG INCELL S/M,NEGRO,$167.00,$151.00
Z1122,REDMI NOTE11 4G/11S/12S/POCO M4PRO 4G,INCELL S/M,NEGRO,$167.00,$151.00
Z8877,"REDMI NOTE11 4G/NOTE11S/NOTE12S/POCO
M4PRO 4G",OLED S/M,NEGRO,$482.00,$438.00
Z0179+F,REDMI NOTE11 4G/NOTE11S/POCO M4PRO 4G,INCELL C/M(BOUTIQUE),NEGRO,$225.00,$204.00
MI087,REDMI NOTE11 5G/POCO M4PRO 5G,HG ORIG S/M (BOUTIQUE),NEGRO,$185.00,$168.00
Z0155,REDMI NOTE11 5G/POCO M4PRO 5G,ORIG S/M,NEGRO,$212.00,$192.00
Z0417+F,REDMI NOTE11S,OLED C/M9BOUTIQUE),NEGRO,$600.00,$548.00
Z7000,"REDMI NOTE11T PRO/NOTE12T PRO/POCO X4
GT",ORIG S/M,NEGRO,$180.00,$163.00
Z1212+F,REDMI NOTE12 4G,INCELL C/M(BOUTIQUE),NEGRO,$241.00,$219.00
Z1110,REDMI NOTE12 4G&5G/POCO X5,OLED S/M,NEGRO,$580.00,$527.00
Z1212,REDMI NOTE12 4G/5G /POCO X5,INCELL S/M,NEGRO,$173.00,$157.00
Z0021+F,REDMI NOTE12 5G/ POCO X5,INCELL C/M(BOUTIQUE),NEGRO,$231.00,$219.00
Z3690+F,REDMI NOTE12 5G/POCO X5,INCELL C/M(BOUTIQUE),NEGRO,$315.00,$286.00
Z7878,REDMI NOTE12 PRO 5G,OLED S/M,NEGRO,$639.00,$581.00
Z1313,REDMI NOTE12 PRO 5G,INCELL S/M,NEGRO,$240.00,$220.00
MI082,REDMI NOTE13 4G,HG INCELL S/M,NEGRO,$185.00,$168.00
Z3456,REDMI NOTE13 5G,ORIG S/M,NEGRO,$612.00,$558.00
MI084,REDMI NOTE13 PRO 5G,HG INCELL S/M(BOUTIQUE),NEGRO,$214.00,$194.00
Z0332,REDMI NOTE13PRO 5G/POCO X6 5G,ORIG S/M (BOUTIQUE),NEGRO,$604.00,$549.00
ZN145G,REDMI NOTE14 5G,OLED S/M,NEGRO,$597.00,$542.00
ZN14P4G+F,REDMI NOTE14 PRO 4G,HG ORIG C/M(BOUTIQUE),NEGRO,"$1,032.00",$938.00
ZN14P4G,REDMI NOTE14 PRO 4G/POCO M7,ORIG S/M,NEGRO,$681.00,$619.00
ZN14P5G+F,REDMI NOTE14 PRO 5G,HG ORIG C/M(BOUTIQUE),NEGRO,$778.00,$707.00
ZN14P5G,REDMI NOTE14 PRO 5G,ORIG S/M,NEGRO,$681.00,$619.00
Z0092,REDMI NOTE7/NOTE7 PRO,INCELL S/M,NEGRO,$151.00,$137.00
Z0690+F,REDMI NOTE8,INCELL C/M(BOUTIQUE),NEGRO,$204.00,$185.00
Z0690,REDMI NOTE8,INCELL S/M,NEGRO,$143.00,$130.00
MI009,REDMI NOTE8PRO,HG ORIG S/M(BOUTIQUE),NEGRO,$176.00,$160.00
Z0088,REDMI NOTE8PRO,COG S/M,NEGRO,$161.00,$146.00
Z0022+F,REDMI NOTE9/NOTE10X,ORIG C/M(BOUTIQUE),NEGRO,$245.00,$220.00
Z0022,REDMI NOTE9/NOTE10X,ORIG S/M,NEGRO,$143.00,$130.00
MI010,REDMI NOTE9/NOTE10X,HG ORIG S/M(BOUTIQUE),NEGRO,$168.00,$152.00
Z0120,REDMI NOTE9S/NOTE9 PRO,ORIG S/M,NEGRO,$152.00,$138.00
Z0667,REDMI POCO X6PRO,INCELL S/M,NEGRO,$261.00,$237.00
Z0128,REDMI POCO X6PRO,OLED S/M,NEGRO,$603.00,$538.00
ZX7PRO,REDMI POCO X7PRO,ORIG S/M,NEGRO,$512.00,$465.00
MI071,REDMI12/REDMI13/POCO M6,HG ORIG S/M,NEGRO,$173.00,$157.00
MI013,REDMI15 4G(5G),ORIG S/M,NEGRO,$330.00,$300.00
Z012T,XIAOMI-MI12T/12T PRO,ORIG S/M,NEGRO,$692.00,$629.00
ZTE,,,,,
ZT202+F,A3 2020,ORIG C/M(BOUTIQUE),NEGRO,$234.00,$212.00
ZT202,A3 2020,ORIG S/M,NEGRO,$193.00,$175.00
ZT031,A31,ORIG S/M,NEGRO,$220.00,$200.00
ZT540,A34/A54,ORIG S/M,NEGRO,$173.00,$157.00
TA3555,A35/A55,ORIG S/M,NEGRO,$193.00,$175.00
ZT0A56,A36/A56,ORIG S/M,NEGRO,$190.00,$172.00
ZT502+F,A5 2020,ORIG C/M(BOUTIQUE),NEGRO,$234.00,$212.00
ZT502,A5 2020,ORIG S/M,NEGRO,$189.00,$171.00
ZT505+F,A51,ORIG C/M(BOUTIQUE),NEGRO,$266.00,$241.00
ZT505,A51/A71/NOBIA N41,ORIG S/M,NEGRO,$187.00,$170.00
ZT522+F,A52,ORIG C/M(BOUTIQUE),NEGRO,$240.00,$218.00
ZT520,A52 LITE,ORIG S/M,NEGRO,$189.00,$171.00
ZT522,A52/A72,ORIG S/M,NEGRO,$185.00,$168.00
ZT053+F,A53,ORIG C/M(BOUTIQUE),NEGRO,$227.00,$206.00
ZT053,A53,ORIG S/M,NEGRO,$185.00,$168.00
ZT533+F,A53PLUS,ORIG C/M(BOUTIQUE),NEGRO,$197.00,$179.00
ZT533,A53PLUS,ORIG S/M,NEGRO,$216.00,$196.00
ZT540+F,A54,ORIG C/M(BOUTIQUE),NEGRO,$315.00,$285.00
ZT702,A7 2020,ORIG S/M,NEGRO,$211.00,$192.00
ZT700+F,A71,ORIG C/M(BOUTIQUE),NEGRO,$277.00,$251.00
ZT072+F,A72 4G,ORIG C/M(BOUTIQUE),NEGRO,$216.00,$196.00
ZT720+F,A72S 5G,ORIG C/M(BOUTIQUE),NEGRO,$222.00,$201.00
ZT720,A72S 5G,ORIG S/M,NEGRO,$232.00,$212.00
ZTA755G,A75 5G/NUBIA MUSIC,ORIG S/M,NEGRO,$201.00,$182.00
ZT207,A7S 2020,ORIG S/M,NEGRO,$201.00,$182.00
AX11,AXON 11,ORIG S/M,NEGRO,$740.00,$672.00
AX20,AXON 20,ORIG S/M,NEGRO,$633.00,$575.00
AX30,AXON 30,ORIG S/M,NEGRO,$970.00,$880.00
AX30pro,AXON 30 PRO,ORIG S/M,NEGRO,$633.00,$575.00
AX40lite,AXON 40 LITE,ORIG S/M,NEGRO,$259.00,$235.00
AX40pro,AXON 40 PRO,ORIG S/M,NEGRO,$482.00,$438.00
AX040,AXON 40SE,ORIG S/M,NEGRO,"$1,250.00","$1,120.00"
AX50lite,AXON 50 LITE,ORIG S/M,NEGRO,$205.00,$186.00
AX60,AXON 60,ORIG S/M,NEGRO,$261.00,$237.00
AX60lite,AXON 60 LITE,ORIG S/M,NEGRO,$207.00,$179.00
AX70,AXON 70,ORIG S/M,NEGRO,$184.00,$167.00
ZTA35E,BLADE A35E/Z2466,ORIG S/M,NEGRO,$176.00,$160.00
ZTV70M,BLADE V70 MAX,ORIG S/M,NEGRO,$241.00,$219.00
ZT200,L210,ORIG S/M,NEGRO,$184.00,$167.00
ZT222,L220,ORIG S/M,NEGRO,$235.00,$212.00
ZTN25G,NEO2/NUBIA NEO2 5G,ORIG S/M,NEGRO,$241.00,$219.00
ZTN35G,NUBIA NEO3 5G,ORIG S/M,NEGRO,$296.00,$269.00
ZT056,V SMART/2050,ORIG S/M,NEGRO,$201.00,$182.00
ZT001,V10,ORIG S/M,NEGRO,$335.00,$302.00
ZT010,V10 VITA,ORIG S/M,NEGRO,$201.00,$182.00
ZT002,V20,ORIG S/M,NEGRO,$218.00,$195.00
ZT205,V20 SMART 2050,ORIG S/M,NEGRO,$189.00,$171.00
ZT801,V20 SMART 8010,ORIG S/M,NEGRO,$205.00,$186.00
ZT020,V2020 5G,ORIG S/M,NEGRO,$242.00,$220.00
ZT022,V2020 VITA,ORIG S/M,NEGRO,$215.00,$195.00
ZT030+F,V30,ORIG C/M(BOUTIQUE),NEGRO,$290.00,$263.00
ZT046+F,V30 VITA,ORIG C/M(BOUTIQUE),NEGRO,$240.00,$218.00
ZT046,V30 VITA,ORIG S/M,NEGRO,$201.00,$182.00
ZT030,V30/V40,ORIG S/M,NEGRO,$246.00,$223.00
ZT004,V40 PRO,ORIG S/M,NEGRO,$507.00,$459.00
ZT044+F,V40 SMART,ORIG C/M(BOUTIQUE),NEGRO,$234.00,$212.00
ZT400+F,V40 VITA,ORIG C/M,NEGRO,$229.00,$208.00
ZT400,V40 VITA/V40S SMART/V41S SMART,ORIG S/M,NEGRO,$185.00,$168.00
ZT441,V41 SMART,ORIG S/M,NEGRO,$184.00,$167.00
ZT500,V50 SMART,ORIG S/M,NEGRO,$189.00,$171.00
ZT009,V9,ORIG S/M,ORO,$240.00,$220.00
ZT099,V9 LITE,ORIG S/M,NEGRO,$210.00,$190.00
,,,,,
BATDIAIP12MA247,Bateria iPhone 12 Mini / A2471,,,$340.00,
BATDIAIP12A247,Bateria iPhone 12 / 12 Pro / A2479,,,$370.00,
BATDIAIP12PMA246,Bateria iPhone 12 Pro Max / A2466,,,$410.00,
BATDIAIP13MA266,Bateria iPhone 13 Mini / A2660,,,$360.00,
BATDIAIP13A265,Bateria iPhone 13 / A2655,,,$390.00,
BATDIAIP13PA265,Bateria iPhone 13 Pro / A2656,,,$440.00,
BATDIAIP13PMA265,Bateria iPhone 13 Pro Max / A2653,,,$480.00,
BATDIAIP14A286,Bateria iPhone 14 / A2861,,,$390.00,
BATDIAIP14PLA288,Bateria iPhone 14 Plus / A2885,,,$470.00,
BATDIAIP14PA289,Bateria iPhone 14 Pro / A2890,,,$470.00,
BATDIAIP14PMA289,Bateria iPhone 14 Pro Max / A2894,,,$490.00,
BATDIAIP15A3089,Bateria iPhone 15 / A3089,,,$460.00,
BATDIAIP15PLA3093,Bateria iPhone 15 Plus / A3093,,,$470.00,
BATDIAIP15PA3101,Bateria iPhone 15 Pro / A3101,,,$490.00,
BATDIAIP15PMA3105,Bateria iPhone 15 Pro Max / A3105,,,$500.00,
,Bateria DiagnÃ³stico con Logo,,,,
,Nombre,P. Unitario,,,
1.04E+16,Bateria iPhone 12 Mini / A2471 con Logo,$290.00,,,
1.04E+16,Bateria iPhone 12 / 12 Pro / A2479 con Logo,$320.00,,,
1.04E+16,Bateria iPhone 12 Pro Max / A2466 con Logo,$360.00,,,
1.04E+16,Bateria iPhone 13 Mini / A2660 con Logo,$310.00,,,
1.04E+16,Bateria iPhone 13 / A2655 con Logo,$340.00,,,
1.04E+16,Bateria iPhone 13 Pro / A2656 con Logo,$390.00,,,
1.04E+16,Bateria iPhone 13 Pro Max / A2653 con Logo,$430.00,,,
1.04E+16,Bateria iPhone 14 / A2861 con Logo,$390.00,,,
1.04E+16,Bateria iPhone 14 Pro / A2890 con Logo,$420.00,,,
1.04E+16,Bateria iPhone 14 Pro Max / A2894 con Logo,$440.00,,,
1.04E+16,Bateria iPhone 15 / A3089 con Logo,$410.00,,,
1.04E+16,Bateria iPhone 15 Pro / A3101 con Logo,$440.00,,,
1.04E+16,Bateria iPhone 15 Pro Max / A3105 con Logo,$450.00,,,
,BaterÃ­a Pre-Programadas,,,,
,Nombre,P. Unitario LiquidaciÃ³n,,,
BATIPHIP11HE36,Bateria Preprogramada iPhone 11 / HE368,$125.00,,,
BATIPHIP11PHE36,Bateria Preprogramada iPhone 11 Pro / HE369,$190.00,,,
BATIPHIP11MHE37,Bateria Preprogramada iPhone 11 Pro Max / HE370,$210.00,,,
BATIPHIP12MHE37,Bateria Preprogramada iPhone 12 Mini / HE372,$150.00,,,
BATIPHIP12HE37,Bateria Preprogramada iPhone 12 / 12 Pro / HE371,$135.00,,,
BATIPHIP12PMHE37,Bateria Preprogramada iPhone 12 Pro Max / HE373,$195.00,,,
BATIPHIP13MHE37,Bateria Preprogramada iPhone 13 Mini / HE375,$165.00,,,
BATIPHIP13HE37,Bateria Preprogramada iPhone 13 / HE374,$140.00,,,
BATIPHIP13PHE37,Bateria Preprogramada iPhone 13 Pro / HE376,$215.00,,,
BATIPHIP13PMHE37,Bateria Preprogramada iPhone 13 Pro Max / HE377,$240.00,,,
BATIPHIP14HE37,Bateria Preprogramada iPhone 14 / HE378,$200.00,,,
BATIPHIP14PHE37,Bateria Preprogramada iPhone 14 Plus / HE379,$215.00,,,
BATIPHIP14RHE38,Bateria Preprogramada iPhone 14 Pro / HE380,$230.00,,,
BATIPHIP14MHE38,Bateria Preprogramada iPhone 14 Pro Max / HE381,$270.00,,,
,Bateria Sin Flexor,,,,
BATIPHXSSNFL,Bateria iPhone XS sin Flex / 616-0051,$68.00,,,
BATIPHXSMSNFL,Bateria iPhone XS Max sin Flex / 616-00507,$80.00,,,
BATIPHIP11A211SF,Bateria iPhone 11 sin Flex / A2111,$66.00,,,
BATIPHIP11PA221SF,Bateria iPhone 11 Pro sin Flex / A2215,$97.00,,,
BATIPHIP11XA216SF,Bateria iPhone 11 Pro Max sin Flex / A2161,$107.00,,,
BATIPHIP12A217SF,Bateria iPhone 12 / 12 Pro sin Flex / A2172,$131.00,,,
BATIPHIP12XA234SF,Bateria iPhone 12 Pro Max sin Flex / A2342,$99.00,,,
BATIPHIP13A263SF,Bateria iPhone 13 sin Flex / A2633,$73.00,,,
BATIPHIP13PA263SF,Bateria iPhone 13 Pro sin Flex / A2636,$110.00,,,
BATIPHIP13XA264SF,Bateria iPhone 13 Pro Max sin Flex / A2641,$139.00,,,
BATIPHIP14A288SF,Bateria iPhone 14 sin Flex / A2882,$93.00,,,
BATIPHIP14PA288SF,Bateria iPhone 14 Plus sin Flex / A2886,$94.00,,,
BATIPHIP14RA289SF,Bateria iPhone 14 Pro sin Flex / A2890,$114.00,,,
BATIPHIP14XA289SF,Bateria iPhone 14 Pro Max sin Flex / A2894,$120.00,,,
,Bateria Tipo Original,,,,
BATIPHIP5SA172,Bateria iPhone 5 SE / A1723,$80.00,,,
BATIPHIP5GA142,Bateria iPhone 5G / A1428,$70.00,,,
BATIPHIP5SA145,Bateria iPhone 5S / 5C / A1453,$66.00,,,
BATIPHIP6PA152,Bateria iPhone 6 Plus / 6S Plus / A1524,$81.00,,,
BATIPHIP6GA154,Bateria iPhone 6G / A1549,$85.00,,,
BATIPHIP6SA163,Bateria iPhone 6S / A1633,$80.00,,,
BATIPHIP7GA166,Bateria iPhone 7G / A1660,$90.00,,,
BATIPHIP7PA166,Bateria iPhone 7 Plus / A1661,$100.00,,,
BATIPHIP8GA186,Bateria iPhone 8G / A1863,$75.00,,,
BATIPHIP8PA186,Bateria iPhone 8 Plus / A1864,$100.00,,,
BATIPHSE20A2312,Bateria iPhone SE 2020 / A2312,$100.00,,,
BATIPHSE20A2783,Bateria iPhone SE 2022 / SE3 A2783,$120.00,,,
BATIPHIPXA186,Bateria iPhone X / A1865,$130.00,,,
BATIPHIPXRA198,Bateria iPhone XR / A1984,$100.00,,,
BATIPHIPXSA192,Bateria iPhone XS / A1920,$120.00,,,
BATIPHIPXSMA192,Bateria iPhone XS Max / A1921,$125.00,,,
BATIPHIP11A211,Bateria iPhone 11 / A2111,$120.00,,,
BATIPHIP11PA221,Bateria iPhone 11 Pro / A2215,$175.00,,,
BATIPHIP11XA216,Bateria iPhone 11 Pro Max / A2161,$185.00,,,
BATIPHIP12A217,Bateria iPhone 12 / 12 Pro / A2172,$140.00,,,
BATIPHIP12MA239,Bateria iPhone 12 Mini / A2399,$140.00,,,
BATIPHIP12XA234,Bateria iPhone 12 Pro Max / A2342,$185.00,,,
BATIPHIP13A263,Bateria iPhone 13 / A2633,$130.00,,,
BATIPHIP13MA262,Bateria iPhone 13 Mini / A2628,$125.00,,,
BATIPHIP13PA263,Bateria iPhone 13 Pro / A2636,$170.00,,,
BATIPHIP13XA264,Bateria iPhone 13 Pro Max / A2641,$200.00,,,
BATIPHIP14A288,Bateria iPhone 14 / A2882,$150.00,,,
BATIPHIP14PA288,Bateria iPhone 14 Plus / A2886,$250.00,,,
BATIPHIP14RA289,Bateria iPhone 14 Pro / A2890,$220.00,,,
BATIPHIP14XA289,Bateria iPhone 14 Pro Max / A2894,$210.00,,,
BATIPHIP15PA309,Bateria iPhone 15 Plus / A3094,$205.00,,,
BATIPHIP15RA310,Bateria iPhone 15 Pro / A3102,$210.00,,,
BATIPHIP15PMA310,Bateria iPhone 15 Pro Max / A3106,$250.00,,,
BATIPHIP16A309,Bateria iPhone 16 / A3080,$210.00,,,
BATIPHIP16PLA309,Bateria iPhone 16 Plus / A3082,$260.00,,,
BATIPHIP16PA309,Bateria iPhone 16 Pro / A3083,$240.00,,,
